Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name,pomocna,diskretno_vrijeme
Sarajevo,PM2.5 - Principal,6/3/2021 17:00,2021,6,3,17,30.3,89,Moderate,36.0,UG/M3,1 Hr,Valid,6/3/2021 16:00,24903
Sarajevo,PM2.5 - Principal,6/4/2021 0:00,2021,6,4,0,24.3,77,Moderate,24.0,UG/M3,1 Hr,Valid,6/3/2021 23:00,24910
Sarajevo,PM2.5 - Principal,6/5/2021 12:00,2021,6,5,12,22.0,72,Moderate,25.0,UG/M3,1 Hr,Valid,6/5/2021 11:00,24946
Sarajevo,PM2.5 - Principal,6/6/2021 18:00,2021,6,6,18,24.3,77,Moderate,36.0,UG/M3,1 Hr,Valid,6/6/2021 17:00,24976
Sarajevo,PM2.5 - Principal,6/7/2021 21:00,2021,6,7,21,15.5,58,Moderate,17.0,UG/M3,1 Hr,Valid,6/7/2021 20:00,25003
Sarajevo,PM2.5 - Principal,6/8/2021 12:00,2021,6,8,12,27.1,83,Moderate,29.0,UG/M3,1 Hr,Valid,6/8/2021 11:00,25018
Sarajevo,PM2.5 - Principal,6/9/2021 20:00,2021,6,9,20,24.8,78,Moderate,26.0,UG/M3,1 Hr,Valid,6/9/2021 19:00,25049
Sarajevo,PM2.5 - Principal,6/10/2021 12:00,2021,6,10,12,25.5,79,Moderate,26.0,UG/M3,1 Hr,Valid,6/10/2021 11:00,25065
Sarajevo,PM2.5 - Principal,6/11/2021 12:00,2021,6,11,12,23.7,75,Moderate,25.0,UG/M3,1 Hr,Valid,6/11/2021 11:00,25089
Sarajevo,PM2.5 - Principal,6/12/2021 22:00,2021,6,12,22,23.3,75,Moderate,27.0,UG/M3,1 Hr,Valid,6/12/2021 21:00,25123
Sarajevo,PM2.5 - Principal,6/13/2021 14:00,2021,6,13,14,17.9,63,Moderate,20.0,UG/M3,1 Hr,Valid,6/13/2021 13:00,25139
Sarajevo,PM2.5 - Principal,6/14/2021 1:00,2021,6,14,1,12.5,52,Moderate,13.0,UG/M3,1 Hr,Valid,6/14/2021 0:00,25150
Sarajevo,PM2.5 - Principal,6/15/2021 11:00,2021,6,15,11,14.2,55,Moderate,19.0,UG/M3,1 Hr,Valid,6/15/2021 10:00,25184
Sarajevo,PM2.5 - Principal,6/16/2021 18:00,2021,6,16,18,28.9,86,Moderate,33.0,UG/M3,1 Hr,Valid,6/16/2021 17:00,25215
Sarajevo,PM2.5 - Principal,6/17/2021 18:00,2021,6,17,18,25.2,79,Moderate,31.0,UG/M3,1 Hr,Valid,6/17/2021 17:00,25239
Sarajevo,PM2.5 - Principal,6/18/2021 22:00,2021,6,18,22,26.1,80,Moderate,28.0,UG/M3,1 Hr,Valid,6/18/2021 21:00,25267
Sarajevo,PM2.5 - Principal,6/19/2021 1:00,2021,6,19,1,24.8,78,Moderate,25.0,UG/M3,1 Hr,Valid,6/19/2021 0:00,25270
Sarajevo,PM2.5 - Principal,6/20/2021 21:00,2021,6,20,21,35.2,100,Moderate,37.0,UG/M3,1 Hr,Valid,6/20/2021 20:00,25314
Sarajevo,PM2.5 - Principal,6/21/2021 21:00,2021,6,21,21,40.9,114,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid,6/21/2021 20:00,25338
Sarajevo,PM2.5 - Principal,6/22/2021 12:00,2021,6,22,12,37.2,105,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid,6/22/2021 11:00,25352
Sarajevo,PM2.5 - Principal,6/23/2021 16:00,2021,6,23,16,33.5,96,Moderate,38.0,UG/M3,1 Hr,Valid,6/23/2021 15:00,25380
Sarajevo,PM2.5 - Principal,6/24/2021 14:00,2021,6,24,14,45.3,125,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid,6/24/2021 13:00,25402
Sarajevo,PM2.5 - Principal,6/25/2021 0:00,2021,6,25,0,37.1,105,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid,6/24/2021 23:00,25412
Sarajevo,PM2.5 - Principal,6/26/2021 0:00,2021,6,26,0,22.3,72,Moderate,21.0,UG/M3,1 Hr,Valid,6/25/2021 23:00,25436
Sarajevo,PM2.5 - Principal,6/27/2021 21:00,2021,6,27,21,23.0,74,Moderate,26.0,UG/M3,1 Hr,Valid,6/27/2021 20:00,25481
Sarajevo,PM2.5 - Principal,6/28/2021 12:00,2021,6,28,12,22.8,74,Moderate,25.0,UG/M3,1 Hr,Valid,6/28/2021 11:00,25496
Sarajevo,PM2.5 - Principal,6/29/2021 23:00,2021,6,29,23,22.9,74,Moderate,24.0,UG/M3,1 Hr,Valid,6/29/2021 22:00,25531
Sarajevo,PM2.5 - Principal,6/30/2021 12:00,2021,6,30,12,25.3,79,Moderate,27.0,UG/M3,1 Hr,Valid,6/30/2021 11:00,25544
Sarajevo,PM2.5 - Principal,7/1/2021 19:00,2021,7,1,19,26.3,81,Moderate,31.0,UG/M3,1 Hr,Valid,7/1/2021 18:00,25575
Sarajevo,PM2.5 - Principal,7/2/2021 12:00,2021,7,2,12,17.4,62,Moderate,19.0,UG/M3,1 Hr,Valid,7/2/2021 11:00,25592
Sarajevo,PM2.5 - Principal,7/3/2021 0:00,2021,7,3,0,15.1,57,Moderate,13.0,UG/M3,1 Hr,Valid,7/2/2021 23:00,25604
Sarajevo,PM2.5 - Principal,7/4/2021 15:00,2021,7,4,15,22.0,72,Moderate,25.0,UG/M3,1 Hr,Valid,7/4/2021 14:00,25643
Sarajevo,PM2.5 - Principal,7/5/2021 23:00,2021,7,5,23,23.6,75,Moderate,30.0,UG/M3,1 Hr,Valid,7/5/2021 22:00,25675
Sarajevo,PM2.5 - Principal,7/6/2021 21:00,2021,7,6,21,30.7,90,Moderate,36.0,UG/M3,1 Hr,Valid,7/6/2021 20:00,25697
Sarajevo,PM2.5 - Principal,7/7/2021 21:00,2021,7,7,21,31.7,92,Moderate,40.0,UG/M3,1 Hr,Valid,7/7/2021 20:00,25720
Sarajevo,PM2.5 - Principal,7/8/2021 0:00,2021,7,8,0,28.0,84,Moderate,27.0,UG/M3,1 Hr,Valid,7/7/2021 23:00,25723
Sarajevo,PM2.5 - Principal,7/9/2021 21:00,2021,7,9,21,22.8,74,Moderate,25.0,UG/M3,1 Hr,Valid,7/9/2021 20:00,25768
Sarajevo,PM2.5 - Principal,7/10/2021 20:00,2021,7,10,20,39.3,110,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid,7/10/2021 19:00,25791
Sarajevo,PM2.5 - Principal,7/11/2021 0:00,2021,7,11,0,36.2,103,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid,7/10/2021 23:00,25795
Sarajevo,PM2.5 - Principal,7/12/2021 21:00,2021,7,12,21,24.4,77,Moderate,28.0,UG/M3,1 Hr,Valid,7/12/2021 20:00,25840
Sarajevo,PM2.5 - Principal,7/13/2021 3:00,2021,7,13,3,25.3,79,Moderate,26.0,UG/M3,1 Hr,Valid,7/13/2021 2:00,25846
Sarajevo,PM2.5 - Principal,7/14/2021 23:00,2021,7,14,23,31.8,92,Moderate,35.0,UG/M3,1 Hr,Valid,7/14/2021 22:00,25890
Sarajevo,PM2.5 - Principal,7/15/2021 0:00,2021,7,15,0,29.4,87,Moderate,27.0,UG/M3,1 Hr,Valid,7/14/2021 23:00,25891
Sarajevo,PM2.5 - Principal,7/16/2021 15:00,2021,7,16,15,28.1,85,Moderate,30.0,UG/M3,1 Hr,Valid,7/16/2021 14:00,25930
Sarajevo,PM2.5 - Principal,7/17/2021 19:00,2021,7,17,19,19.3,66,Moderate,21.0,UG/M3,1 Hr,Valid,7/17/2021 18:00,25958
Sarajevo,PM2.5 - Principal,7/18/2021 14:00,2021,7,18,14,19.5,67,Moderate,23.0,UG/M3,1 Hr,Valid,7/18/2021 13:00,25977
Sarajevo,PM2.5 - Principal,7/19/2021 1:00,2021,7,19,1,12.6,52,Moderate,13.0,UG/M3,1 Hr,Valid,7/19/2021 0:00,25988
Sarajevo,PM2.5 - Principal,7/20/2021 8:00,2021,7,20,8,17.2,62,Moderate,19.0,UG/M3,1 Hr,Valid,7/20/2021 7:00,26019
Sarajevo,PM2.5 - Principal,7/21/2021 21:00,2021,7,21,21,21.8,71,Moderate,26.0,UG/M3,1 Hr,Valid,7/21/2021 20:00,26056
Sarajevo,PM2.5 - Principal,7/22/2021 23:00,2021,7,22,23,23.0,74,Moderate,26.0,UG/M3,1 Hr,Valid,7/22/2021 22:00,26082
Sarajevo,PM2.5 - Principal,7/23/2021 21:00,2021,7,23,21,44.8,124,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid,7/23/2021 20:00,26103
Sarajevo,PM2.5 - Principal,7/24/2021 1:00,2021,7,24,1,34.1,97,Moderate,36.0,UG/M3,1 Hr,Valid,7/24/2021 0:00,26107
Sarajevo,PM2.5 - Principal,7/25/2021 19:00,2021,7,25,19,35.4,100,Moderate,52.0,UG/M3,1 Hr,Valid,7/25/2021 18:00,26149
Sarajevo,PM2.5 - Principal,7/26/2021 12:00,2021,7,26,12,23.2,74,Moderate,30.0,UG/M3,1 Hr,Valid,7/26/2021 11:00,26166
Sarajevo,PM2.5 - Principal,7/27/2021 20:00,2021,7,27,20,29.1,87,Moderate,39.0,UG/M3,1 Hr,Valid,7/27/2021 19:00,26198
Sarajevo,PM2.5 - Principal,7/28/2021 23:00,2021,7,28,23,25.0,78,Moderate,28.0,UG/M3,1 Hr,Valid,7/28/2021 22:00,26225
Sarajevo,PM2.5 - Principal,7/29/2021 22:00,2021,7,29,22,49.7,136,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid,7/29/2021 21:00,26248
Sarajevo,PM2.5 - Principal,7/30/2021 0:00,2021,7,30,0,40.6,114,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid,7/29/2021 23:00,26250
Sarajevo,PM2.5 - Principal,7/31/2021 1:00,2021,7,31,1,29.1,87,Moderate,31.0,UG/M3,1 Hr,Valid,7/31/2021 0:00,26275
Sarajevo,PM2.5 - Principal,8/1/2021 22:00,2021,8,1,22,22.5,73,Moderate,24.0,UG/M3,1 Hr,Valid,8/1/2021 21:00,26320
Sarajevo,PM2.5 - Principal,8/2/2021 22:00,2021,8,2,22,40.9,114,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid,8/2/2021 21:00,26344
Sarajevo,PM2.5 - Principal,8/3/2021 0:00,2021,8,3,0,36.2,103,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid,8/2/2021 23:00,26346
Sarajevo,PM2.5 - Principal,8/4/2021 23:00,2021,8,4,23,15.1,57,Moderate,16.0,UG/M3,1 Hr,Valid,8/4/2021 22:00,26393
Sarajevo,PM2.5 - Principal,8/5/2021 22:00,2021,8,5,22,25.4,79,Moderate,34.0,UG/M3,1 Hr,Valid,8/5/2021 21:00,26416
Sarajevo,PM2.5 - Principal,8/6/2021 0:00,2021,8,6,0,19.3,66,Moderate,17.0,UG/M3,1 Hr,Valid,8/5/2021 23:00,26418
Sarajevo,PM2.5 - Principal,8/7/2021 21:00,2021,8,7,21,15.7,59,Moderate,18.0,UG/M3,1 Hr,Valid,8/7/2021 20:00,26463
Sarajevo,PM2.5 - Principal,8/8/2021 14:00,2021,8,8,14,19.1,66,Moderate,22.0,UG/M3,1 Hr,Valid,8/8/2021 13:00,26480
Sarajevo,PM2.5 - Principal,8/9/2021 11:00,2021,8,9,11,30.6,90,Moderate,34.0,UG/M3,1 Hr,Valid,8/9/2021 10:00,26500
Sarajevo,PM2.5 - Principal,8/10/2021 0:00,2021,8,10,0,28.9,86,Moderate,30.0,UG/M3,1 Hr,Valid,8/9/2021 23:00,26513
Sarajevo,PM2.5 - Principal,8/11/2021 15:00,2021,8,11,15,37.0,105,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid,8/11/2021 14:00,26552
Sarajevo,PM2.5 - Principal,8/12/2021 0:00,2021,8,12,0,15.2,58,Moderate,12.0,UG/M3,1 Hr,Valid,8/11/2021 23:00,26561
Sarajevo,PM2.5 - Principal,8/13/2021 9:00,2021,8,13,9,13.9,55,Moderate,16.0,UG/M3,1 Hr,Valid,8/13/2021 8:00,26594
Sarajevo,PM2.5 - Principal,8/14/2021 10:00,2021,8,14,10,18.6,65,Moderate,22.0,UG/M3,1 Hr,Valid,8/14/2021 9:00,26619
Sarajevo,PM2.5 - Principal,8/15/2021 5:00,2021,8,15,5,15.3,58,Moderate,16.0,UG/M3,1 Hr,Valid,8/15/2021 4:00,26638
Sarajevo,PM2.5 - Principal,8/16/2021 23:00,2021,8,16,23,22.0,72,Moderate,26.0,UG/M3,1 Hr,Valid,8/16/2021 22:00,26680
Sarajevo,PM2.5 - Principal,8/17/2021 9:00,2021,8,17,9,28.6,86,Moderate,34.0,UG/M3,1 Hr,Valid,8/17/2021 8:00,26690
Sarajevo,PM2.5 - Principal,8/18/2021 0:00,2021,8,18,0,14.3,56,Moderate,15.0,UG/M3,1 Hr,Valid,8/17/2021 23:00,26705
Sarajevo,PM2.5 - Principal,8/19/2021 20:00,2021,8,19,20,15.2,58,Moderate,20.0,UG/M3,1 Hr,Valid,8/19/2021 19:00,26749
Sarajevo,PM2.5 - Principal,8/20/2021 11:00,2021,8,20,11,34.4,98,Moderate,55.0,UG/M3,1 Hr,Valid,8/20/2021 10:00,26764
Sarajevo,PM2.5 - Principal,8/21/2021 11:00,2021,8,21,11,17.7,63,Moderate,19.0,UG/M3,1 Hr,Valid,8/21/2021 10:00,26788
Sarajevo,PM2.5 - Principal,8/22/2021 21:00,2021,8,22,21,21.5,71,Moderate,22.0,UG/M3,1 Hr,Valid,8/22/2021 20:00,26822
Sarajevo,PM2.5 - Principal,8/23/2021 13:00,2021,8,23,13,26.7,82,Moderate,30.0,UG/M3,1 Hr,Valid,8/23/2021 12:00,26837
Sarajevo,PM2.5 - Principal,8/24/2021 23:00,2021,8,24,23,24.2,76,Moderate,27.0,UG/M3,1 Hr,Valid,8/24/2021 22:00,26871
Sarajevo,PM2.5 - Principal,8/25/2021 0:00,2021,8,25,0,25.1,78,Moderate,27.0,UG/M3,1 Hr,Valid,8/24/2021 23:00,26872
Sarajevo,PM2.5 - Principal,8/26/2021 11:00,2021,8,26,11,16.7,61,Moderate,19.0,UG/M3,1 Hr,Valid,8/26/2021 10:00,26907
Sarajevo,PM2.5 - Principal,8/27/2021 12:00,2021,8,27,12,18.9,65,Moderate,23.0,UG/M3,1 Hr,Valid,8/27/2021 11:00,26932
Sarajevo,PM2.5 - Principal,8/28/2021 2:00,2021,8,28,2,14.4,56,Moderate,17.0,UG/M3,1 Hr,Valid,8/28/2021 1:00,26946
Sarajevo,PM2.5 - Principal,8/29/2021 15:00,2021,8,29,15,13.6,54,Moderate,16.0,UG/M3,1 Hr,Valid,8/29/2021 14:00,26983
Sarajevo,PM2.5 - Principal,8/30/2021 5:00,2021,8,30,5,16.9,61,Moderate,20.0,UG/M3,1 Hr,Valid,8/30/2021 4:00,26997
Sarajevo,PM2.5 - Principal,8/31/2021 0:00,2021,8,31,0,14.0,55,Moderate,14.0,UG/M3,1 Hr,Valid,8/30/2021 23:00,27016
Sarajevo,PM2.5 - Principal,9/1/2021 22:00,2021,9,1,22,28.0,84,Moderate,46.0,UG/M3,1 Hr,Valid,9/1/2021 21:00,27062
Sarajevo,PM2.5 - Principal,9/2/2021 0:00,2021,9,2,0,17.2,62,Moderate,13.0,UG/M3,1 Hr,Valid,9/1/2021 23:00,27064
Sarajevo,PM2.5 - Principal,9/3/2021 21:00,2021,9,3,21,19.4,66,Moderate,22.0,UG/M3,1 Hr,Valid,9/3/2021 20:00,27094
Sarajevo,PM2.5 - Principal,9/4/2021 0:00,2021,9,4,0,17.1,62,Moderate,18.0,UG/M3,1 Hr,Valid,9/3/2021 23:00,27097
Sarajevo,PM2.5 - Principal,9/5/2021 8:00,2021,9,5,8,16.6,60,Moderate,19.0,UG/M3,1 Hr,Valid,9/5/2021 7:00,27129
Sarajevo,PM2.5 - Principal,9/6/2021 22:00,2021,9,6,22,13.3,54,Moderate,16.0,UG/M3,1 Hr,Valid,9/6/2021 21:00,27133
Sarajevo,PM2.5 - Principal,9/7/2021 10:00,2021,9,7,10,17.3,62,Moderate,18.0,UG/M3,1 Hr,Valid,9/7/2021 9:00,27145
Sarajevo,PM2.5 - Principal,9/14/2021 14:00,2021,9,14,14,22.9,74,Moderate,26.0,UG/M3,1 Hr,Valid,9/14/2021 12:00,27150
Sarajevo,PM2.5 - Principal,9/15/2021 10:00,2021,9,15,10,20.2,68,Moderate,23.0,UG/M3,1 Hr,Valid,9/15/2021 9:00,27167
Sarajevo,PM2.5 - Principal,9/16/2021 15:00,2021,9,16,15,27.0,82,Moderate,30.0,UG/M3,1 Hr,Valid,9/16/2021 14:00,27196
Sarajevo,PM2.5 - Principal,9/17/2021 11:00,2021,9,17,11,33.9,97,Moderate,40.0,UG/M3,1 Hr,Valid,9/17/2021 10:00,27216
Sarajevo,PM2.5 - Principal,9/18/2021 22:00,2021,9,18,22,22.6,73,Moderate,27.0,UG/M3,1 Hr,Valid,9/18/2021 21:00,27251
Sarajevo,PM2.5 - Principal,9/19/2021 21:00,2021,9,19,21,20.4,68,Moderate,25.0,UG/M3,1 Hr,Valid,9/19/2021 20:00,27274
Sarajevo,PM2.5 - Principal,9/20/2021 0:00,2021,9,20,0,17.9,63,Moderate,17.0,UG/M3,1 Hr,Valid,9/19/2021 23:00,27277
Sarajevo,PM2.5 - Principal,9/21/2021 17:00,2021,9,21,17,13.0,53,Moderate,14.0,UG/M3,1 Hr,Valid,9/21/2021 16:00,27318
Sarajevo,PM2.5 - Principal,9/22/2021 20:00,2021,9,22,20,22.5,73,Moderate,25.0,UG/M3,1 Hr,Valid,9/22/2021 19:00,27345
Sarajevo,PM2.5 - Principal,9/23/2021 1:00,2021,9,23,1,19.4,66,Moderate,22.0,UG/M3,1 Hr,Valid,9/23/2021 0:00,27350
Sarajevo,PM2.5 - Principal,9/24/2021 11:00,2021,9,24,11,25.2,79,Moderate,29.0,UG/M3,1 Hr,Valid,9/24/2021 10:00,27384
Sarajevo,PM2.5 - Principal,9/25/2021 23:00,2021,9,25,23,19.4,66,Moderate,21.0,UG/M3,1 Hr,Valid,9/25/2021 22:00,27420
Sarajevo,PM2.5 - Principal,9/26/2021 22:00,2021,9,26,22,35.8,102,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid,9/26/2021 21:00,27443
Sarajevo,PM2.5 - Principal,9/27/2021 0:00,2021,9,27,0,37.4,106,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid,9/26/2021 23:00,27445
Sarajevo,PM2.5 - Principal,9/28/2021 11:00,2021,9,28,11,28.4,85,Moderate,32.0,UG/M3,1 Hr,Valid,9/28/2021 10:00,27480
Sarajevo,PM2.5 - Principal,9/29/2021 23:00,2021,9,29,23,19.4,66,Moderate,20.0,UG/M3,1 Hr,Valid,9/29/2021 22:00,27516
Sarajevo,PM2.5 - Principal,9/30/2021 14:00,2021,9,30,14,28.2,85,Moderate,30.0,UG/M3,1 Hr,Valid,9/30/2021 13:00,27531
Sarajevo,PM2.5 - Principal,10/1/2021 23:00,2021,10,1,23,11.9,50,Good,13.0,UG/M3,1 Hr,Valid,10/1/2021 22:00,27564
Sarajevo,PM2.5 - Principal,10/2/2021 23:00,2021,10,2,23,24.7,77,Moderate,28.0,UG/M3,1 Hr,Valid,10/2/2021 22:00,27588
Sarajevo,PM2.5 - Principal,10/3/2021 0:00,2021,10,3,0,25.8,80,Moderate,27.0,UG/M3,1 Hr,Valid,10/2/2021 23:00,27589
Sarajevo,PM2.5 - Principal,10/4/2021 0:00,2021,10,4,0,21.3,70,Moderate,20.0,UG/M3,1 Hr,Valid,10/3/2021 23:00,27613
Sarajevo,PM2.5 - Principal,10/5/2021 13:00,2021,10,5,13,18.4,64,Moderate,20.0,UG/M3,1 Hr,Valid,10/5/2021 12:00,27650
Sarajevo,PM2.5 - Principal,10/6/2021 21:00,2021,10,6,21,28.9,86,Moderate,39.0,UG/M3,1 Hr,Valid,10/6/2021 20:00,27682
Sarajevo,PM2.5 - Principal,10/7/2021 1:00,2021,10,7,1,17.6,63,Moderate,21.0,UG/M3,1 Hr,Valid,10/7/2021 0:00,27686
Sarajevo,PM2.5 - Principal,10/8/2021 11:00,2021,10,8,11,13.4,54,Moderate,17.0,UG/M3,1 Hr,Valid,10/8/2021 10:00,27720
Sarajevo,PM2.5 - Principal,10/9/2021 16:00,2021,10,9,16,15.5,58,Moderate,18.0,UG/M3,1 Hr,Valid,10/9/2021 15:00,27749
Sarajevo,PM2.5 - Principal,10/10/2021 18:00,2021,10,10,18,21.0,70,Moderate,24.0,UG/M3,1 Hr,Valid,10/10/2021 17:00,27775
Sarajevo,PM2.5 - Principal,10/11/2021 20:00,2021,10,11,20,25.2,79,Moderate,26.0,UG/M3,1 Hr,Valid,10/11/2021 19:00,27801
Sarajevo,PM2.5 - Principal,10/12/2021 21:00,2021,10,12,21,30.8,90,Moderate,33.0,UG/M3,1 Hr,Valid,10/12/2021 20:00,27826
Sarajevo,PM2.5 - Principal,10/13/2021 0:00,2021,10,13,0,40.0,112,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid,10/12/2021 23:00,27829
Sarajevo,PM2.5 - Principal,10/14/2021 12:00,2021,10,14,12,36.5,103,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid,10/14/2021 11:00,27861
Sarajevo,PM2.5 - Principal,10/15/2021 22:00,2021,10,15,22,30.0,89,Moderate,32.0,UG/M3,1 Hr,Valid,10/15/2021 21:00,27895
Sarajevo,PM2.5 - Principal,10/16/2021 23:00,2021,10,16,23,64.9,156,Unhealthy,75.0,UG/M3,1 Hr,Valid,10/16/2021 22:00,27919
Sarajevo,PM2.5 - Principal,10/17/2021 0:00,2021,10,17,0,77.4,162,Unhealthy,90.0,UG/M3,1 Hr,Valid,10/16/2021 23:00,27920
Sarajevo,PM2.5 - Principal,10/18/2021 22:00,2021,10,18,22,103.9,176,Unhealthy,121.0,UG/M3,1 Hr,Valid,10/18/2021 21:00,27966
Sarajevo,PM2.5 - Principal,10/19/2021 22:00,2021,10,19,22,113.6,181,Unhealthy,123.0,UG/M3,1 Hr,Valid,10/19/2021 21:00,27990
Sarajevo,PM2.5 - Principal,10/20/2021 0:00,2021,10,20,0,96.1,172,Unhealthy,86.0,UG/M3,1 Hr,Valid,10/19/2021 23:00,27992
Sarajevo,PM2.5 - Principal,10/21/2021 0:00,2021,10,21,0,67.5,157,Unhealthy,71.0,UG/M3,1 Hr,Valid,10/20/2021 23:00,28016
Sarajevo,PM2.5 - Principal,10/22/2021 18:00,2021,10,22,18,81.9,165,Unhealthy,88.0,UG/M3,1 Hr,Valid,10/22/2021 17:00,28058
Sarajevo,PM2.5 - Principal,10/23/2021 5:00,2021,10,23,5,66.6,157,Unhealthy,79.0,UG/M3,1 Hr,Valid,10/23/2021 4:00,28069
Sarajevo,PM2.5 - Principal,10/24/2021 2:00,2021,10,24,2,39.3,110,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid,10/24/2021 1:00,28090
Sarajevo,PM2.5 - Principal,10/25/2021 22:00,2021,10,25,22,74.1,161,Unhealthy,84.0,UG/M3,1 Hr,Valid,10/25/2021 21:00,28134
Sarajevo,PM2.5 - Principal,10/26/2021 23:00,2021,10,26,23,99.7,174,Unhealthy,103.0,UG/M3,1 Hr,Valid,10/26/2021 22:00,28159
Sarajevo,PM2.5 - Principal,10/27/2021 15:00,2021,10,27,15,97.6,173,Unhealthy,107.0,UG/M3,1 Hr,Valid,10/27/2021 14:00,28175
Sarajevo,PM2.5 - Principal,10/28/2021 23:00,2021,10,28,23,103.2,176,Unhealthy,106.0,UG/M3,1 Hr,Valid,10/28/2021 22:00,28207
Sarajevo,PM2.5 - Principal,10/29/2021 22:00,2021,10,29,22,166.4,217,Very Unhealthy,176.0,UG/M3,1 Hr,Valid,10/29/2021 21:00,28230
Sarajevo,PM2.5 - Principal,10/30/2021 21:00,2021,10,30,21,164.4,215,Very Unhealthy,173.0,UG/M3,1 Hr,Valid,10/30/2021 20:00,28253
Sarajevo,PM2.5 - Principal,10/31/2021 0:00,2021,10,31,0,150.5,201,Very Unhealthy,137.0,UG/M3,1 Hr,Valid,10/30/2021 23:00,28256
Sarajevo,PM2.5 - Principal,11/1/2021 0:00,2021,11,1,0,96.1,172,Unhealthy,81.0,UG/M3,1 Hr,Valid,10/31/2021 23:00,28281
Sarajevo,PM2.5 - Principal,11/2/2021 21:00,2021,11,2,21,62.2,154,Unhealthy,76.0,UG/M3,1 Hr,Valid,11/2/2021 20:00,28325
Sarajevo,PM2.5 - Principal,11/3/2021 0:00,2021,11,3,0,38.7,109,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid,11/2/2021 23:00,28328
Sarajevo,PM2.5 - Principal,11/4/2021 23:00,2021,11,4,23,15.7,59,Moderate,20.0,UG/M3,1 Hr,Valid,11/4/2021 22:00,28375
Sarajevo,PM2.5 - Principal,11/5/2021 19:00,2021,11,5,19,31.8,92,Moderate,35.0,UG/M3,1 Hr,Valid,11/5/2021 18:00,28393
Sarajevo,PM2.5 - Principal,11/6/2021 19:00,2021,11,6,19,39.5,111,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid,11/6/2021 18:00,28417
Sarajevo,PM2.5 - Principal,11/7/2021 19:00,2021,11,7,19,119.5,184,Unhealthy,132.0,UG/M3,1 Hr,Valid,11/7/2021 18:00,28441
Sarajevo,PM2.5 - Principal,11/8/2021 0:00,2021,11,8,0,98.5,173,Unhealthy,89.0,UG/M3,1 Hr,Valid,11/7/2021 23:00,28446
Sarajevo,PM2.5 - Principal,11/9/2021 23:00,2021,11,9,23,58.0,152,Unhealthy,64.0,UG/M3,1 Hr,Valid,11/9/2021 22:00,28491
Sarajevo,PM2.5 - Principal,11/10/2021 23:00,2021,11,10,23,109.9,179,Unhealthy,112.0,UG/M3,1 Hr,Valid,11/10/2021 22:00,28514
Sarajevo,PM2.5 - Principal,11/11/2021 22:00,2021,11,11,22,215.4,265,Very Unhealthy,234.0,UG/M3,1 Hr,Valid,11/11/2021 21:00,28537
Sarajevo,PM2.5 - Principal,11/12/2021 0:00,2021,11,12,0,188.8,239,Very Unhealthy,172.0,UG/M3,1 Hr,Valid,11/11/2021 23:00,28539
Sarajevo,PM2.5 - Principal,11/13/2021 22:00,2021,11,13,22,198.0,248,Very Unhealthy,229.0,UG/M3,1 Hr,Valid,11/13/2021 21:00,28585
Sarajevo,PM2.5 - Principal,11/14/2021 0:00,2021,11,14,0,189.7,240,Very Unhealthy,184.0,UG/M3,1 Hr,Valid,11/13/2021 23:00,28587
Sarajevo,PM2.5 - Principal,11/15/2021 1:00,2021,11,15,1,126.8,188,Unhealthy,135.0,UG/M3,1 Hr,Valid,11/15/2021 0:00,28612
Sarajevo,PM2.5 - Principal,11/16/2021 23:00,2021,11,16,23,83.9,166,Unhealthy,89.0,UG/M3,1 Hr,Valid,11/16/2021 22:00,28658
Sarajevo,PM2.5 - Principal,11/17/2021 21:00,2021,11,17,21,126.9,188,Unhealthy,138.0,UG/M3,1 Hr,Valid,11/17/2021 20:00,28680
Sarajevo,PM2.5 - Principal,11/18/2021 4:00,2021,11,18,4,121.7,185,Unhealthy,131.0,UG/M3,1 Hr,Valid,11/18/2021 3:00,28687
Sarajevo,PM2.5 - Principal,11/19/2021 23:00,2021,11,19,23,98.9,173,Unhealthy,109.0,UG/M3,1 Hr,Valid,11/19/2021 22:00,28730
