Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name,diskretno_vrijeme
Banja Luka,PM2.5 - Principal,2022-06-21 22:00:00,2022,6,21,22,13.6,54,Moderate,14.3,UG/M3,1 Hr,Valid,6225.0
Banja Luka,PM2.5 - Principal,2022-06-21 23:00:00,2022,6,21,23,13.8,55,Moderate,14.6,UG/M3,1 Hr,Valid,6226.0
Banja Luka,PM2.5 - Principal,2022-06-22 00:00:00,2022,6,22,0,14.0,55,Moderate,14.6,UG/M3,1 Hr,Valid,6227.0
Banja Luka,PM2.5 - Principal,2022-06-22 01:00:00,2022,6,22,1,14.1,55,Moderate,14.3,UG/M3,1 Hr,Valid,6228.0
Banja Luka,PM2.5 - Principal,2022-06-22 02:00:00,2022,6,22,2,13.9,55,Moderate,13.0,UG/M3,1 Hr,Valid,6229.0
Banja Luka,PM2.5 - Principal,2022-06-22 03:00:00,2022,6,22,3,13.9,55,Moderate,14.0,UG/M3,1 Hr,Valid,6230.0
Banja Luka,PM2.5 - Principal,2022-06-22 04:00:00,2022,6,22,4,13.6,54,Moderate,12.1,UG/M3,1 Hr,Valid,6231.0
Banja Luka,PM2.5 - Principal,2022-06-22 05:00:00,2022,6,22,5,12.9,53,Moderate,11.1,UG/M3,1 Hr,Valid,6232.0
Banja Luka,PM2.5 - Principal,2022-06-22 06:00:00,2022,6,22,6,12.1,51,Moderate,10.5,UG/M3,1 Hr,Valid,6233.0
Banja Luka,PM2.5 - Principal,2022-06-22 07:00:00,2022,6,22,7,11.1,46,Good,9.6,UG/M3,1 Hr,Valid,6234.0
Banja Luka,PM2.5 - Principal,2022-06-22 08:00:00,2022,6,22,8,10.9,45,Good,10.5,UG/M3,1 Hr,Valid,6235.0
Banja Luka,PM2.5 - Principal,2022-06-22 09:00:00,2022,6,22,9,10.6,44,Good,10.3,UG/M3,1 Hr,Valid,6236.0
Banja Luka,PM2.5 - Principal,2022-06-22 10:00:00,2022,6,22,10,10.9,45,Good,11.4,UG/M3,1 Hr,Valid,6237.0
Banja Luka,PM2.5 - Principal,2022-06-22 11:00:00,2022,6,22,11,10.8,45,Good,10.6,UG/M3,1 Hr,Valid,6238.0
Banja Luka,PM2.5 - Principal,2022-06-22 12:00:00,2022,6,22,12,10.9,45,Good,11.1,UG/M3,1 Hr,Valid,6239.0
Banja Luka,PM2.5 - Principal,2022-06-22 13:00:00,2022,6,22,13,11.2,47,Good,12.0,UG/M3,1 Hr,Valid,6240.0
Banja Luka,PM2.5 - Principal,2022-06-22 14:00:00,2022,6,22,14,11.4,48,Good,11.6,UG/M3,1 Hr,Valid,6241.0
Banja Luka,PM2.5 - Principal,2022-06-22 15:00:00,2022,6,22,15,11.4,48,Good,12.0,UG/M3,1 Hr,Valid,6242.0
Banja Luka,PM2.5 - Principal,2022-06-22 16:00:00,2022,6,22,16,11.8,49,Good,12.9,UG/M3,1 Hr,Valid,6243.0
Banja Luka,PM2.5 - Principal,2022-06-22 17:00:00,2022,6,22,17,11.9,50,Good,12.1,UG/M3,1 Hr,Valid,6244.0
Banja Luka,PM2.5 - Principal,2022-06-22 18:00:00,2022,6,22,18,12.0,50,Good,12.1,UG/M3,1 Hr,Valid,6245.0
Banja Luka,PM2.5 - Principal,2022-06-22 19:00:00,2022,6,22,19,12.3,51,Moderate,13.3,UG/M3,1 Hr,Valid,6246.0
Banja Luka,PM2.5 - Principal,2022-06-22 20:00:00,2022,6,22,20,12.6,52,Moderate,13.3,UG/M3,1 Hr,Valid,6247.0
Banja Luka,PM2.5 - Principal,2022-06-22 21:00:00,2022,6,22,21,12.9,53,Moderate,13.8,UG/M3,1 Hr,Valid,6248.0
Banja Luka,PM2.5 - Principal,2022-06-22 22:00:00,2022,6,22,22,15.7,59,Moderate,18.8,UG/M3,1 Hr,Valid,6249.0
Banja Luka,PM2.5 - Principal,2022-06-22 23:00:00,2022,6,22,23,16.7,61,Moderate,18.4,UG/M3,1 Hr,Valid,6250.0
Banja Luka,PM2.5 - Principal,2022-06-23 00:00:00,2022,6,23,0,17.6,63,Moderate,19.1,UG/M3,1 Hr,Valid,6251.0
Banja Luka,PM2.5 - Principal,2022-06-23 01:00:00,2022,6,23,1,17.3,62,Moderate,17.0,UG/M3,1 Hr,Valid,6252.0
Banja Luka,PM2.5 - Principal,2022-06-23 02:00:00,2022,6,23,2,17.2,62,Moderate,17.1,UG/M3,1 Hr,Valid,6253.0
Banja Luka,PM2.5 - Principal,2022-06-23 03:00:00,2022,6,23,3,16.4,60,Moderate,14.9,UG/M3,1 Hr,Valid,6254.0
Banja Luka,PM2.5 - Principal,2022-06-23 04:00:00,2022,6,23,4,16.0,59,Moderate,15.2,UG/M3,1 Hr,Valid,6255.0
Banja Luka,PM2.5 - Principal,2022-06-23 05:00:00,2022,6,23,5,15.7,59,Moderate,15.3,UG/M3,1 Hr,Valid,6256.0
Banja Luka,PM2.5 - Principal,2022-06-23 06:00:00,2022,6,23,6,16.0,59,Moderate,16.4,UG/M3,1 Hr,Valid,6257.0
Banja Luka,PM2.5 - Principal,2022-06-23 07:00:00,2022,6,23,7,15.8,59,Moderate,15.2,UG/M3,1 Hr,Valid,6258.0
Banja Luka,PM2.5 - Principal,2022-06-23 08:00:00,2022,6,23,8,15.7,59,Moderate,15.4,UG/M3,1 Hr,Valid,6259.0
Banja Luka,PM2.5 - Principal,2022-06-23 09:00:00,2022,6,23,9,15.5,58,Moderate,14.5,UG/M3,1 Hr,Valid,6260.0
Banja Luka,PM2.5 - Principal,2022-06-23 10:00:00,2022,6,23,10,15.2,58,Moderate,14.5,UG/M3,1 Hr,Valid,6261.0
Banja Luka,PM2.5 - Principal,2022-06-23 11:00:00,2022,6,23,11,11.2,47,Good,7.7,UG/M3,1 Hr,Valid,6262.0
Banja Luka,PM2.5 - Principal,2022-06-23 12:00:00,2022,6,23,12,10.2,43,Good,9.2,UG/M3,1 Hr,Valid,6263.0
Banja Luka,PM2.5 - Principal,2022-06-23 13:00:00,2022,6,23,13,8.3,35,Good,6.5,UG/M3,1 Hr,Valid,6264.0
Banja Luka,PM2.5 - Principal,2022-06-23 14:00:00,2022,6,23,14,6.6,28,Good,4.8,UG/M3,1 Hr,Valid,6265.0
Banja Luka,PM2.5 - Principal,2022-06-23 15:00:00,2022,6,23,15,5.8,24,Good,5.1,UG/M3,1 Hr,Valid,6266.0
Banja Luka,PM2.5 - Principal,2022-06-23 16:00:00,2022,6,23,16,5.5,23,Good,5.3,UG/M3,1 Hr,Valid,6267.0
Banja Luka,PM2.5 - Principal,2022-06-23 17:00:00,2022,6,23,17,6.1,25,Good,6.6,UG/M3,1 Hr,Valid,6268.0
Banja Luka,PM2.5 - Principal,2022-06-23 18:00:00,2022,6,23,18,6.9,29,Good,7.7,UG/M3,1 Hr,Valid,6269.0
Banja Luka,PM2.5 - Principal,2022-06-23 19:00:00,2022,6,23,19,7.2,30,Good,7.6,UG/M3,1 Hr,Valid,6270.0
Banja Luka,PM2.5 - Principal,2022-06-23 20:00:00,2022,6,23,20,7.7,32,Good,8.1,UG/M3,1 Hr,Valid,6271.0
Banja Luka,PM2.5 - Principal,2022-06-23 21:00:00,2022,6,23,21,7.7,32,Good,7.8,UG/M3,1 Hr,Valid,6272.0
Banja Luka,PM2.5 - Principal,2022-06-23 22:00:00,2022,6,23,22,8.0,33,Good,8.4,UG/M3,1 Hr,Valid,6273.0
Banja Luka,PM2.5 - Principal,2022-06-23 23:00:00,2022,6,23,23,8.6,36,Good,9.1,UG/M3,1 Hr,Valid,6274.0
Banja Luka,PM2.5 - Principal,2022-06-24 00:00:00,2022,6,24,0,9.7,40,Good,10.8,UG/M3,1 Hr,Valid,6275.0
Banja Luka,PM2.5 - Principal,2022-06-24 01:00:00,2022,6,24,1,10.0,42,Good,10.2,UG/M3,1 Hr,Valid,6276.0
Banja Luka,PM2.5 - Principal,2022-06-24 02:00:00,2022,6,24,2,12.2,51,Moderate,14.4,UG/M3,1 Hr,Valid,6277.0
Banja Luka,PM2.5 - Principal,2022-06-24 03:00:00,2022,6,24,3,11.5,48,Good,10.9,UG/M3,1 Hr,Valid,6278.0
Banja Luka,PM2.5 - Principal,2022-06-24 04:00:00,2022,6,24,4,11.2,47,Good,10.9,UG/M3,1 Hr,Valid,6279.0
Banja Luka,PM2.5 - Principal,2022-06-24 05:00:00,2022,6,24,5,10.6,44,Good,9.9,UG/M3,1 Hr,Valid,6280.0
Banja Luka,PM2.5 - Principal,2022-06-24 06:00:00,2022,6,24,6,10.4,43,Good,10.3,UG/M3,1 Hr,Valid,6281.0
Banja Luka,PM2.5 - Principal,2022-06-24 07:00:00,2022,6,24,7,10.1,42,Good,9.8,UG/M3,1 Hr,Valid,6282.0
Banja Luka,PM2.5 - Principal,2022-06-24 08:00:00,2022,6,24,8,10.4,43,Good,10.6,UG/M3,1 Hr,Valid,6283.0
Banja Luka,PM2.5 - Principal,2022-06-24 09:00:00,2022,6,24,9,10.4,43,Good,10.4,UG/M3,1 Hr,Valid,6284.0
Banja Luka,PM2.5 - Principal,2022-06-24 10:00:00,2022,6,24,10,11.0,46,Good,12.1,UG/M3,1 Hr,Valid,6285.0
Banja Luka,PM2.5 - Principal,2022-06-24 11:00:00,2022,6,24,11,11.7,49,Good,13.2,UG/M3,1 Hr,Valid,6286.0
Banja Luka,PM2.5 - Principal,2022-06-24 12:00:00,2022,6,24,12,11.8,49,Good,12.1,UG/M3,1 Hr,Valid,6287.0
Banja Luka,PM2.5 - Principal,2022-06-24 13:00:00,2022,6,24,13,13.0,53,Moderate,15.0,UG/M3,1 Hr,Valid,6288.0
Banja Luka,PM2.5 - Principal,2022-06-24 14:00:00,2022,6,24,14,13.6,54,Moderate,14.8,UG/M3,1 Hr,Valid,6289.0
Banja Luka,PM2.5 - Principal,2022-06-24 15:00:00,2022,6,24,15,14.7,56,Moderate,16.1,UG/M3,1 Hr,Valid,6290.0
Banja Luka,PM2.5 - Principal,2022-06-24 16:00:00,2022,6,24,16,15.5,58,Moderate,16.5,UG/M3,1 Hr,Valid,6291.0
Banja Luka,PM2.5 - Principal,2022-06-24 17:00:00,2022,6,24,17,16.1,59,Moderate,16.9,UG/M3,1 Hr,Valid,6292.0
Banja Luka,PM2.5 - Principal,2022-06-24 18:00:00,2022,6,24,18,16.1,59,Moderate,16.0,UG/M3,1 Hr,Valid,6293.0
Banja Luka,PM2.5 - Principal,2022-06-24 19:00:00,2022,6,24,19,16.1,59,Moderate,16.2,UG/M3,1 Hr,Valid,6294.0
Banja Luka,PM2.5 - Principal,2022-06-24 20:00:00,2022,6,24,20,16.0,59,Moderate,16.0,UG/M3,1 Hr,Valid,6295.0
Banja Luka,PM2.5 - Principal,2022-06-24 21:00:00,2022,6,24,21,15.4,58,Moderate,14.1,UG/M3,1 Hr,Valid,6296.0
Banja Luka,PM2.5 - Principal,2022-06-24 22:00:00,2022,6,24,22,15.5,58,Moderate,15.7,UG/M3,1 Hr,Valid,6297.0
Banja Luka,PM2.5 - Principal,2022-06-24 23:00:00,2022,6,24,23,16.7,61,Moderate,18.8,UG/M3,1 Hr,Valid,6298.0
Banja Luka,PM2.5 - Principal,2022-06-25 00:00:00,2022,6,25,0,16.5,60,Moderate,16.6,UG/M3,1 Hr,Valid,6299.0
Banja Luka,PM2.5 - Principal,2022-06-25 01:00:00,2022,6,25,1,16.5,60,Moderate,16.6,UG/M3,1 Hr,Valid,6300.0
Banja Luka,PM2.5 - Principal,2022-06-25 02:00:00,2022,6,25,2,16.1,59,Moderate,15.0,UG/M3,1 Hr,Valid,6301.0
Banja Luka,PM2.5 - Principal,2022-06-25 03:00:00,2022,6,25,3,15.8,59,Moderate,14.9,UG/M3,1 Hr,Valid,6302.0
Banja Luka,PM2.5 - Principal,2022-06-25 04:00:00,2022,6,25,4,15.3,58,Moderate,14.0,UG/M3,1 Hr,Valid,6303.0
Banja Luka,PM2.5 - Principal,2022-06-25 05:00:00,2022,6,25,5,14.7,56,Moderate,13.4,UG/M3,1 Hr,Valid,6304.0
Banja Luka,PM2.5 - Principal,2022-06-25 06:00:00,2022,6,25,6,14.2,55,Moderate,13.1,UG/M3,1 Hr,Valid,6305.0
Banja Luka,PM2.5 - Principal,2022-06-25 07:00:00,2022,6,25,7,14.1,55,Moderate,13.9,UG/M3,1 Hr,Valid,6306.0
Banja Luka,PM2.5 - Principal,2022-06-25 08:00:00,2022,6,25,8,14.1,55,Moderate,14.3,UG/M3,1 Hr,Valid,6307.0
Banja Luka,PM2.5 - Principal,2022-06-25 09:00:00,2022,6,25,9,14.3,56,Moderate,14.5,UG/M3,1 Hr,Valid,6308.0
Banja Luka,PM2.5 - Principal,2022-06-25 10:00:00,2022,6,25,10,14.9,57,Moderate,16.3,UG/M3,1 Hr,Valid,6309.0
Banja Luka,PM2.5 - Principal,2022-06-25 11:00:00,2022,6,25,11,15.3,58,Moderate,17.0,UG/M3,1 Hr,Valid,6310.0
Banja Luka,PM2.5 - Principal,2022-06-25 12:00:00,2022,6,25,12,15.3,58,Moderate,15.4,UG/M3,1 Hr,Valid,6311.0
Banja Luka,PM2.5 - Principal,2022-06-25 13:00:00,2022,6,25,13,15.3,58,Moderate,15.5,UG/M3,1 Hr,Valid,6312.0
Banja Luka,PM2.5 - Principal,2022-06-25 14:00:00,2022,6,25,14,15.2,58,Moderate,14.7,UG/M3,1 Hr,Valid,6313.0
Banja Luka,PM2.5 - Principal,2022-06-25 15:00:00,2022,6,25,15,15.3,58,Moderate,15.5,UG/M3,1 Hr,Valid,6314.0
Banja Luka,PM2.5 - Principal,2022-06-25 16:00:00,2022,6,25,16,14.9,57,Moderate,13.5,UG/M3,1 Hr,Valid,6315.0
Banja Luka,PM2.5 - Principal,2022-06-25 17:00:00,2022,6,25,17,14.0,55,Moderate,12.1,UG/M3,1 Hr,Valid,6316.0
Banja Luka,PM2.5 - Principal,2022-06-25 18:00:00,2022,6,25,18,13.5,54,Moderate,12.2,UG/M3,1 Hr,Valid,6317.0
Banja Luka,PM2.5 - Principal,2022-06-25 19:00:00,2022,6,25,19,13.1,53,Moderate,12.2,UG/M3,1 Hr,Valid,6318.0
Banja Luka,PM2.5 - Principal,2022-06-25 20:00:00,2022,6,25,20,12.9,53,Moderate,12.5,UG/M3,1 Hr,Valid,6319.0
Banja Luka,PM2.5 - Principal,2022-06-25 21:00:00,2022,6,25,21,12.8,52,Moderate,12.5,UG/M3,1 Hr,Valid,6320.0
Banja Luka,PM2.5 - Principal,2022-06-25 22:00:00,2022,6,25,22,12.6,52,Moderate,12.1,UG/M3,1 Hr,Valid,6321.0
Banja Luka,PM2.5 - Principal,2022-06-25 23:00:00,2022,6,25,23,12.6,52,Moderate,12.2,UG/M3,1 Hr,Valid,6322.0
Banja Luka,PM2.5 - Principal,2022-06-26 00:00:00,2022,6,26,0,10.3,43,Good,8.2,UG/M3,1 Hr,Valid,6323.0
Banja Luka,PM2.5 - Principal,2022-06-26 01:00:00,2022,6,26,1,8.6,36,Good,7.0,UG/M3,1 Hr,Valid,6324.0
Banja Luka,PM2.5 - Principal,2022-06-26 02:00:00,2022,6,26,2,7.6,32,Good,6.7,UG/M3,1 Hr,Valid,6325.0
Banja Luka,PM2.5 - Principal,2022-06-26 03:00:00,2022,6,26,3,7.0,29,Good,6.4,UG/M3,1 Hr,Valid,6326.0
Banja Luka,PM2.5 - Principal,2022-06-26 04:00:00,2022,6,26,4,6.9,29,Good,6.8,UG/M3,1 Hr,Valid,6327.0
Banja Luka,PM2.5 - Principal,2022-06-26 05:00:00,2022,6,26,5,6.9,29,Good,6.9,UG/M3,1 Hr,Valid,6328.0
Banja Luka,PM2.5 - Principal,2022-06-26 06:00:00,2022,6,26,6,6.9,29,Good,6.8,UG/M3,1 Hr,Valid,6329.0
Banja Luka,PM2.5 - Principal,2022-06-26 07:00:00,2022,6,26,7,6.8,28,Good,6.7,UG/M3,1 Hr,Valid,6330.0
Banja Luka,PM2.5 - Principal,2022-06-26 08:00:00,2022,6,26,8,7.3,30,Good,7.8,UG/M3,1 Hr,Valid,6331.0
Banja Luka,PM2.5 - Principal,2022-06-26 09:00:00,2022,6,26,9,7.7,32,Good,8.2,UG/M3,1 Hr,Valid,6332.0
Banja Luka,PM2.5 - Principal,2022-06-26 10:00:00,2022,6,26,10,8.6,36,Good,9.6,UG/M3,1 Hr,Valid,6333.0
Banja Luka,PM2.5 - Principal,2022-06-26 11:00:00,2022,6,26,11,8.9,37,Good,9.9,UG/M3,1 Hr,Valid,6334.0
Banja Luka,PM2.5 - Principal,2022-06-26 12:00:00,2022,6,26,12,9.3,39,Good,10.0,UG/M3,1 Hr,Valid,6335.0
Banja Luka,PM2.5 - Principal,2022-06-26 13:00:00,2022,6,26,13,8.9,37,Good,8.3,UG/M3,1 Hr,Valid,6336.0
Banja Luka,PM2.5 - Principal,2022-06-26 14:00:00,2022,6,26,14,8.4,35,Good,7.5,UG/M3,1 Hr,Valid,6337.0
Banja Luka,PM2.5 - Principal,2022-06-26 15:00:00,2022,6,26,15,7.8,33,Good,6.6,UG/M3,1 Hr,Valid,6338.0
Banja Luka,PM2.5 - Principal,2022-06-26 16:00:00,2022,6,26,16,7.2,30,Good,6.3,UG/M3,1 Hr,Valid,6339.0
Banja Luka,PM2.5 - Principal,2022-06-26 17:00:00,2022,6,26,17,6.1,25,Good,5.2,UG/M3,1 Hr,Valid,6340.0
Banja Luka,PM2.5 - Principal,2022-06-26 18:00:00,2022,6,26,18,6.1,25,Good,6.2,UG/M3,1 Hr,Valid,6341.0
Banja Luka,PM2.5 - Principal,2022-06-26 19:00:00,2022,6,26,19,6.1,25,Good,6.1,UG/M3,1 Hr,Valid,6342.0
Banja Luka,PM2.5 - Principal,2022-06-26 20:00:00,2022,6,26,20,6.6,28,Good,7.2,UG/M3,1 Hr,Valid,6343.0
Banja Luka,PM2.5 - Principal,2022-06-26 21:00:00,2022,6,26,21,7.8,33,Good,9.0,UG/M3,1 Hr,Valid,6344.0
Banja Luka,PM2.5 - Principal,2022-06-26 22:00:00,2022,6,26,22,8.9,37,Good,10.1,UG/M3,1 Hr,Valid,6345.0
Banja Luka,PM2.5 - Principal,2022-06-26 23:00:00,2022,6,26,23,10.1,42,Good,11.3,UG/M3,1 Hr,Valid,6346.0
Banja Luka,PM2.5 - Principal,2022-06-27 00:00:00,2022,6,27,0,10.3,43,Good,10.4,UG/M3,1 Hr,Valid,6347.0
Banja Luka,PM2.5 - Principal,2022-06-27 01:00:00,2022,6,27,1,10.2,43,Good,10.1,UG/M3,1 Hr,Valid,6348.0
Banja Luka,PM2.5 - Principal,2022-06-27 02:00:00,2022,6,27,2,9.1,38,Good,8.1,UG/M3,1 Hr,Valid,6349.0
Banja Luka,PM2.5 - Principal,2022-06-27 03:00:00,2022,6,27,3,8.2,34,Good,7.4,UG/M3,1 Hr,Valid,6350.0
Banja Luka,PM2.5 - Principal,2022-06-27 04:00:00,2022,6,27,4,7.8,33,Good,7.4,UG/M3,1 Hr,Valid,6351.0
Banja Luka,PM2.5 - Principal,2022-06-27 05:00:00,2022,6,27,5,7.8,33,Good,7.7,UG/M3,1 Hr,Valid,6352.0
Banja Luka,PM2.5 - Principal,2022-06-27 06:00:00,2022,6,27,6,7.7,32,Good,7.6,UG/M3,1 Hr,Valid,6353.0
Banja Luka,PM2.5 - Principal,2022-06-27 07:00:00,2022,6,27,7,7.6,32,Good,7.1,UG/M3,1 Hr,Valid,6354.0
Banja Luka,PM2.5 - Principal,2022-06-27 08:00:00,2022,6,27,8,7.8,33,Good,8.2,UG/M3,1 Hr,Valid,6355.0
Banja Luka,PM2.5 - Principal,2022-06-27 09:00:00,2022,6,27,9,8.2,34,Good,8.8,UG/M3,1 Hr,Valid,6356.0
Banja Luka,PM2.5 - Principal,2022-06-27 10:00:00,2022,6,27,10,8.6,36,Good,9.2,UG/M3,1 Hr,Valid,6357.0
Banja Luka,PM2.5 - Principal,2022-06-27 11:00:00,2022,6,27,11,9.0,38,Good,10.2,UG/M3,1 Hr,Valid,6358.0
Banja Luka,PM2.5 - Principal,2022-06-27 12:00:00,2022,6,27,12,9.3,39,Good,10.1,UG/M3,1 Hr,Valid,6359.0
Banja Luka,PM2.5 - Principal,2022-06-27 13:00:00,2022,6,27,13,10.0,42,Good,11.0,UG/M3,1 Hr,Valid,6360.0
Banja Luka,PM2.5 - Principal,2022-06-27 14:00:00,2022,6,27,14,10.0,42,Good,10.1,UG/M3,1 Hr,Valid,6361.0
Banja Luka,PM2.5 - Principal,2022-06-27 15:00:00,2022,6,27,15,10.3,43,Good,10.6,UG/M3,1 Hr,Valid,6362.0
Banja Luka,PM2.5 - Principal,2022-06-27 16:00:00,2022,6,27,16,10.1,42,Good,9.9,UG/M3,1 Hr,Valid,6363.0
Banja Luka,PM2.5 - Principal,2022-06-27 17:00:00,2022,6,27,17,10.1,42,Good,10.1,UG/M3,1 Hr,Valid,6364.0
Banja Luka,PM2.5 - Principal,2022-06-27 18:00:00,2022,6,27,18,10.1,42,Good,10.0,UG/M3,1 Hr,Valid,6365.0
Banja Luka,PM2.5 - Principal,2022-06-27 19:00:00,2022,6,27,19,10.0,42,Good,9.8,UG/M3,1 Hr,Valid,6366.0
Banja Luka,PM2.5 - Principal,2022-06-27 20:00:00,2022,6,27,20,10.5,44,Good,11.9,UG/M3,1 Hr,Valid,6367.0
Banja Luka,PM2.5 - Principal,2022-06-27 21:00:00,2022,6,27,21,11.0,46,Good,12.3,UG/M3,1 Hr,Valid,6368.0
Banja Luka,PM2.5 - Principal,2022-06-27 22:00:00,2022,6,27,22,11.8,49,Good,13.7,UG/M3,1 Hr,Valid,6369.0
Banja Luka,PM2.5 - Principal,2022-06-27 23:00:00,2022,6,27,23,14.1,55,Moderate,16.7,UG/M3,1 Hr,Valid,6370.0
Banja Luka,PM2.5 - Principal,2022-06-28 00:00:00,2022,6,28,0,14.7,56,Moderate,15.6,UG/M3,1 Hr,Valid,6371.0
Banja Luka,PM2.5 - Principal,2022-06-28 01:00:00,2022,6,28,1,14.9,57,Moderate,15.2,UG/M3,1 Hr,Valid,6372.0
Banja Luka,PM2.5 - Principal,2022-06-28 02:00:00,2022,6,28,2,14.6,56,Moderate,14.2,UG/M3,1 Hr,Valid,6373.0
Banja Luka,PM2.5 - Principal,2022-06-28 03:00:00,2022,6,28,3,14.4,56,Moderate,14.0,UG/M3,1 Hr,Valid,6374.0
Banja Luka,PM2.5 - Principal,2022-06-28 04:00:00,2022,6,28,4,13.6,54,Moderate,12.4,UG/M3,1 Hr,Valid,6375.0
Banja Luka,PM2.5 - Principal,2022-06-28 05:00:00,2022,6,28,5,12.6,52,Moderate,11.2,UG/M3,1 Hr,Valid,6376.0
Banja Luka,PM2.5 - Principal,2022-06-28 06:00:00,2022,6,28,6,12.8,52,Moderate,13.0,UG/M3,1 Hr,Valid,6377.0
Banja Luka,PM2.5 - Principal,2022-06-28 07:00:00,2022,6,28,7,13.1,53,Moderate,13.4,UG/M3,1 Hr,Valid,6378.0
Banja Luka,PM2.5 - Principal,2022-06-28 08:00:00,2022,6,28,8,13.3,54,Moderate,13.6,UG/M3,1 Hr,Valid,6379.0
Banja Luka,PM2.5 - Principal,2022-06-28 09:00:00,2022,6,28,9,13.5,54,Moderate,14.1,UG/M3,1 Hr,Valid,6380.0
Banja Luka,PM2.5 - Principal,2022-06-28 10:00:00,2022,6,28,10,14.3,56,Moderate,15.7,UG/M3,1 Hr,Valid,6381.0
Banja Luka,PM2.5 - Principal,2022-06-28 11:00:00,2022,6,28,11,15.8,59,Moderate,18.2,UG/M3,1 Hr,Valid,6382.0
Banja Luka,PM2.5 - Principal,2022-06-28 12:00:00,2022,6,28,12,17.4,62,Moderate,19.3,UG/M3,1 Hr,Valid,6383.0
Banja Luka,PM2.5 - Principal,2022-06-28 13:00:00,2022,6,28,13,18.6,65,Moderate,20.0,UG/M3,1 Hr,Valid,6384.0
Banja Luka,PM2.5 - Principal,2022-06-28 14:00:00,2022,6,28,14,26.2,81,Moderate,33.4,UG/M3,1 Hr,Valid,6385.0
Banja Luka,PM2.5 - Principal,2022-06-28 15:00:00,2022,6,28,15,24.0,76,Moderate,21.9,UG/M3,1 Hr,Valid,6386.0
Banja Luka,PM2.5 - Principal,2022-06-28 16:00:00,2022,6,28,16,22.1,72,Moderate,20.2,UG/M3,1 Hr,Valid,6387.0
Banja Luka,PM2.5 - Principal,2022-06-28 17:00:00,2022,6,28,17,20.5,69,Moderate,18.8,UG/M3,1 Hr,Valid,6388.0
Banja Luka,PM2.5 - Principal,2022-06-28 18:00:00,2022,6,28,18,20.0,68,Moderate,19.5,UG/M3,1 Hr,Valid,6389.0
Banja Luka,PM2.5 - Principal,2022-06-28 19:00:00,2022,6,28,19,19.5,67,Moderate,18.9,UG/M3,1 Hr,Valid,6390.0
Banja Luka,PM2.5 - Principal,2022-06-28 20:00:00,2022,6,28,20,17.2,62,Moderate,15.0,UG/M3,1 Hr,Valid,6391.0
Banja Luka,PM2.5 - Principal,2022-06-28 21:00:00,2022,6,28,21,15.2,58,Moderate,13.2,UG/M3,1 Hr,Valid,6392.0
Banja Luka,PM2.5 - Principal,2022-06-28 22:00:00,2022,6,28,22,14.9,57,Moderate,14.6,UG/M3,1 Hr,Valid,6393.0
Banja Luka,PM2.5 - Principal,2022-06-28 23:00:00,2022,6,28,23,14.7,56,Moderate,14.5,UG/M3,1 Hr,Valid,6394.0
Banja Luka,PM2.5 - Principal,2022-06-29 00:00:00,2022,6,29,0,15.6,58,Moderate,16.5,UG/M3,1 Hr,Valid,6395.0
Banja Luka,PM2.5 - Principal,2022-06-29 01:00:00,2022,6,29,1,15.8,59,Moderate,16.1,UG/M3,1 Hr,Valid,6396.0
Banja Luka,PM2.5 - Principal,2022-06-29 02:00:00,2022,6,29,2,16.1,59,Moderate,16.7,UG/M3,1 Hr,Valid,6397.0
Banja Luka,PM2.5 - Principal,2022-06-29 03:00:00,2022,6,29,3,15.7,59,Moderate,14.9,UG/M3,1 Hr,Valid,6398.0
Banja Luka,PM2.5 - Principal,2022-06-29 04:00:00,2022,6,29,4,15.0,57,Moderate,13.8,UG/M3,1 Hr,Valid,6399.0
Banja Luka,PM2.5 - Principal,2022-06-29 05:00:00,2022,6,29,5,14.9,57,Moderate,14.5,UG/M3,1 Hr,Valid,6400.0
Banja Luka,PM2.5 - Principal,2022-06-29 06:00:00,2022,6,29,6,14.5,56,Moderate,13.8,UG/M3,1 Hr,Valid,6401.0
Banja Luka,PM2.5 - Principal,2022-06-29 07:00:00,2022,6,29,7,14.8,57,Moderate,15.4,UG/M3,1 Hr,Valid,6402.0
Banja Luka,PM2.5 - Principal,2022-06-29 08:00:00,2022,6,29,8,15.0,57,Moderate,15.4,UG/M3,1 Hr,Valid,6403.0
Banja Luka,PM2.5 - Principal,2022-06-29 09:00:00,2022,6,29,9,15.5,58,Moderate,17.3,UG/M3,1 Hr,Valid,6404.0
Banja Luka,PM2.5 - Principal,2022-06-29 10:00:00,2022,6,29,10,15.5,58,Moderate,15.4,UG/M3,1 Hr,Valid,6405.0
Banja Luka,PM2.5 - Principal,2022-06-29 11:00:00,2022,6,29,11,16.3,60,Moderate,18.5,UG/M3,1 Hr,Valid,6406.0
Banja Luka,PM2.5 - Principal,2022-06-29 12:00:00,2022,6,29,12,17.3,62,Moderate,19.4,UG/M3,1 Hr,Valid,6407.0
Banja Luka,PM2.5 - Principal,2022-06-29 13:00:00,2022,6,29,13,17.9,63,Moderate,19.1,UG/M3,1 Hr,Valid,6408.0
Banja Luka,PM2.5 - Principal,2022-06-29 14:00:00,2022,6,29,14,17.7,63,Moderate,17.4,UG/M3,1 Hr,Valid,6409.0
